,Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicatessen,x_kpca_rbf,y_kpca_rbf,x_kpca_poly,y_kpca_poly,x_kpca_cos,y_kpca_cos,cluster_kpca_rbf
146,HoReCa,Other,7769,1936,2177,926,73,520,-0.2337139017403845,-0.13208689598313372,-0.3991324831147631,-0.13114476300919994,-0.5816546601821161,-0.4203172618249728,0
147,HoReCa,Other,9203,3373,2707,1286,1082,526,-0.1909334122310201,-0.12071828488289416,-0.3467442842458105,-0.13486305936731866,-0.5551952561024339,-0.4090612396755344,0
148,HoReCa,Other,5924,584,542,4052,283,434,-0.26717161274886736,-0.08273382804647712,-0.40473963080473135,-0.031079289192234464,-0.6515588861577457,-0.303371709768226,0
149,HoReCa,Other,31812,1433,1651,800,113,1440,-0.22105020598316688,0.3436132372550303,-0.05783684899296534,0.584411016109578,-0.4568291325623933,0.6874226156417557,4
150,HoReCa,Other,16225,1825,1765,853,170,1067,-0.2524748229185165,0.023694175936259682,-0.3546433394214766,0.13638816960781536,-0.6826989462934024,0.0968247807885948,0
151,HoReCa,Other,1289,3328,2022,531,255,1774,-0.16614121186693653,-0.21840630695376415,-0.2987011536541504,-0.27643536095532434,-0.29836122220817696,-0.6123160418221649,0
152,HoReCa,Other,18840,1371,3135,3001,352,184,-0.25496163600025146,0.10531612095458856,-0.3178863673926582,0.27404579426174464,-0.7130002608573717,0.33516691285487343,4
153,HoReCa,Other,3463,9250,2368,779,302,1627,-0.07408215189113887,-0.1858346739337124,-0.13675359207538124,-0.2549738860650585,-0.02530364034542322,-0.4570485160820828,0
154,HoReCa,Other,622,55,137,75,7,8,-0.2355267878937701,-0.22272353023917008,-0.3561379057955516,-0.2243590797286054,-0.4326545182258486,-0.6052285187176735,0
155,Retail,Other,1989,10690,19460,233,11577,2153,0.6394889877457911,-0.1629519453559159,0.7953616515078542,-0.20293077559309608,1.1168132100034918,-0.06545597653389176,2
156,Retail,Other,3830,5291,14855,317,6694,3182,0.30789003798209924,-0.20540384373949527,0.4536909063417895,-0.3406775411225528,0.9241181923173324,-0.1937233636063226,1
157,HoReCa,Other,17773,1366,2474,3378,811,418,-0.2525200954393753,0.09301186653874782,-0.32823928876946384,0.2521208905947924,-0.7434035398348676,0.31874657066891804,4
158,Retail,Other,2861,6570,9618,930,4004,1682,0.1126134958026374,-0.2493853527708036,0.13432392884255778,-0.4319449574513766,0.7024510691760878,-0.6553976083360127,1
159,Retail,Other,355,7704,14682,398,8077,303,0.37885835549976415,-0.27845648433008696,0.5496668663183777,-0.4181542000132605,0.9403612623530484,-0.3856310799528039,1
160,Retail,Other,1725,3651,12822,824,4424,2157,0.1476346968697169,-0.25333478738485404,0.1994084532119078,-0.4123420028899091,0.6645231945565448,-0.5166508387141825,1
161,HoReCa,Other,12434,540,283,1092,3,2233,-0.2657951166363093,-0.010018494246887772,-0.3684526872469836,0.07720964736390633,-0.6581413302534362,-0.03613588206617206,0
162,HoReCa,Other,15177,2024,3810,2665,232,610,-0.2367457529698802,0.0270014450184868,-0.3504243069439401,0.13442713690519614,-0.7645751534462198,0.14325486061603562,0
163,Retail,Other,5531,15726,26870,2367,13726,446,0.8066400038840515,-0.004832837123561127,0.7894216944204897,0.029520644349003887,1.1388115485652075,0.13238532456810512,2
164,Retail,Other,5224,7603,8584,2540,3674,238,0.06698255464284111,-0.1994488646702345,0.06899318218503953,-0.34702569134458233,0.5650524447037399,-0.5729601728157918,1
165,Retail,Other,15615,12653,19858,4425,7108,2379,0.4804510142307673,0.06197497706952766,0.672973025388296,-0.027874939387896217,1.0918751309052666,0.5584449005239853,2
166,Retail,Other,4822,6721,9170,993,4973,3637,0.1647728001000735,-0.17567908802427248,0.2408931093481013,-0.30416519965974936,0.7468257192290532,-0.21471590804879412,1
167,HoReCa,Other,2926,3195,3268,405,1680,693,-0.13432419599706946,-0.23621918090716104,-0.2776570476752983,-0.3267866830786447,-0.2321299735056055,-0.7136260465230615,0
168,HoReCa,Other,5809,735,803,1393,79,429,-0.25807958985061785,-0.14237762458041986,-0.4201575719559419,-0.13173918972187235,-0.593360296948672,-0.4486858678876732,0
169,HoReCa,Other,5414,717,2155,2399,69,750,-0.2455139978329427,-0.1320381546096477,-0.4097722021297638,-0.12434563292776178,-0.6058119883148262,-0.4348359117001198,0
170,Retail,Other,260,8675,13430,1116,7015,323,0.33201864437865586,-0.2782234927362602,0.4872324052395752,-0.4421929823063665,0.9371136427106036,-0.4237534680949789,1
171,Retail,Other,200,25862,19816,651,8773,6250,0.7167954260144812,0.07532405257398818,0.5923992699013432,0.14139220582110634,1.0458569457826592,0.15647799940167315,2
172,HoReCa,Other,955,5479,6536,333,2840,707,-0.00030823437207279223,-0.2849428328158384,-0.06706054380402074,-0.4412158744111223,0.22876085171766775,-0.8132785112588339,1
173,Retail,Other,514,7677,19805,937,9836,716,0.5303875640612615,-0.22224492498608253,0.7190963979951561,-0.29888298115073525,1.0334703102044016,-0.20155389960843784,2
174,HoReCa,Other,286,1208,5241,2515,153,1442,-0.16420114516672313,-0.20441265130691014,-0.2943706794120722,-0.25201412656183475,-0.3173710001339777,-0.5990677786968771,0
175,Retail,Other,2343,7845,11874,52,4196,1697,0.19479590574728894,-0.2649684175925971,0.2723417023751194,-0.4521558669606517,0.8394931227789241,-0.5293644010361328,1
176,HoReCa,Other,45640,6958,6536,7368,1532,230,-0.012224069855355344,0.6653760494521536,0.3102135041673311,0.6763598296580612,-0.0887903506126109,1.059112767282737,3
177,HoReCa,Other,12759,7330,4533,1752,20,2631,-0.11110270207353086,-0.009576683723273095,-0.15279810966323967,0.016700804425632168,-0.253266877970494,0.1892885154456858,0
178,HoReCa,Other,11002,7075,4945,1152,120,395,-0.1281500019295186,-0.09204722134103197,-0.22195267167867205,-0.10775353195881976,-0.3103192412027101,-0.21530961733714604,0
179,HoReCa,Other,3157,4888,2500,4477,273,2165,-0.15604027237869333,-0.10731700483740686,-0.2482962553747811,-0.11197676401885326,-0.3471762952873327,-0.31255534553378755,0
180,HoReCa,Other,12356,6036,8887,402,1382,2794,-0.013528877204285332,-0.06627437269605803,-0.021888134689832018,-0.10398787050332267,0.19686770367664488,0.08479873003159348,0
181,HoReCa,Other,112151,29627,18148,16745,4948,8550,0.36764511246858,0.4695558595614212,0.3883146155637437,0.2563015650100966,0.31520454368120737,1.143980401689355,3
182,HoReCa,Other,694,8533,10518,443,6907,156,0.2707932661618254,-0.2893846721391546,0.3915930928740398,-0.4528884260766425,0.8311824882809424,-0.4993679575773544,1
183,HoReCa,Other,36847,43950,20170,36534,239,47943,0.3635000239512352,0.4086569129817573,0.3881998035138965,0.2561385684770072,0.4167311489295669,0.6588168363489144,3
184,HoReCa,Other,327,918,4710,74,334,11,-0.16509969112234035,-0.2572735608146539,-0.29400532869663104,-0.3104933872602801,-0.2718517589101317,-0.6862967657639929,0
185,HoReCa,Other,8170,6448,1139,2181,58,247,-0.18948926806678926,-0.10382623035757772,-0.3132298874445181,-0.10348108526814367,-0.4720819097691627,-0.31290677059323946,0
186,HoReCa,Other,3009,521,854,3470,949,727,-0.23318718614510897,-0.14479592672657335,-0.37727290607756586,-0.13698342092036214,-0.5315603461492012,-0.463433714339905,0
187,HoReCa,Other,2438,8002,9819,6269,3459,3,0.09081437808833878,-0.1389252400027403,0.13877582408038688,-0.2077692875739371,0.4510053655644428,-0.2249869739962756,1
188,Retail,Other,8040,7639,11687,2758,6839,404,0.2354531974355361,-0.1578962786047648,0.3673561639173333,-0.3094173373507576,0.96255264450083,-0.10460441039474057,1
189,Retail,Other,834,11577,11522,275,4027,1856,0.2625290259484928,-0.2564594253622336,0.37704365907528,-0.4185381093110782,0.8890651223597421,-0.4080620337312879,1
190,HoReCa,Other,16936,6250,1981,7332,118,64,-0.1949278048732712,0.1827071294425223,-0.15615954702350926,0.35354819235948803,-0.4709306999770346,0.5091314064620941,4
191,HoReCa,Other,13624,295,1381,890,43,84,-0.2779698978024317,-0.02599957633508261,-0.3988728143339677,0.06623095846740618,-0.6786307136761256,-0.10904454061333133,0
192,HoReCa,Other,5509,1461,2251,547,187,409,-0.22396608339484808,-0.17343459102411202,-0.3873001394851868,-0.19318298864178945,-0.4994055582945402,-0.5229350079881541,0
193,Retail,Other,180,3485,20292,959,5618,666,0.3191504916849174,-0.2540366728203509,0.461874966508413,-0.35366925789540066,0.7968536434099993,-0.3468597933351013,1
194,HoReCa,Other,7107,1012,2974,806,355,1142,-0.2201032840162489,-0.1413485978874399,-0.3821057367307251,-0.1512020748364308,-0.5439638783247046,-0.4407065175644155,0
195,HoReCa,Other,17023,5139,5230,7888,330,1755,-0.14924270730598654,0.2123853237283552,-0.09205758470871404,0.3844595108821903,-0.36785369312754207,0.7252004611811526,4
196,HoReCa,Lisbon,30624,7209,4897,18711,763,2876,0.06741089288962528,0.6497674610215595,0.3623503858158108,0.473939553264817,-0.05452997962374713,0.889043552333949,3
197,Retail,Lisbon,2427,7097,10391,1127,4314,1468,0.1465979361582096,-0.2553182076916508,0.1927048799451488,-0.4451111012762356,0.7896697995948203,-0.6198985665561717,1
198,HoReCa,Lisbon,11686,2154,6824,3527,592,697,-0.1774731210508444,-0.030477332764541436,-0.2911484181274309,0.013393887601179771,-0.6570585793602719,-0.026543350787017382,0
199,HoReCa,Lisbon,9670,2280,2112,520,402,347,-0.2267816058740246,-0.11466591401770244,-0.3825170693563433,-0.10321657793792134,-0.5709611760597479,-0.3553995446716465,0
200,Retail,Lisbon,3067,13240,23127,3941,9959,731,0.656064794214806,-0.0981995416792247,0.8048675789894466,-0.14167098380226567,1.1243899280392244,0.06766620308663165,2
201,Retail,Lisbon,4484,14399,24708,3549,14235,1681,0.7902020014329171,-0.005465274952809001,0.7933232157910514,0.01563624734539779,1.1428327809286287,0.1543941542202248,2
202,HoReCa,Lisbon,25203,11487,9490,5065,284,6854,0.13117425288386553,0.3783724475550893,0.3334078602460834,0.38375452776533664,0.2763648341115688,0.8531833378937855,3
203,HoReCa,Lisbon,583,685,2216,469,954,18,-0.18960388027528247,-0.24472495914901546,-0.3276589866468185,-0.28628597965631136,-0.3390089662318441,-0.6694526312313407,0
204,HoReCa,Lisbon,1956,891,5226,1383,5,1328,-0.17670216207679484,-0.20429487747827355,-0.31921519557220673,-0.25324108243643834,-0.3556162868163077,-0.5964675471590705,0
205,Retail,Lisbon,1107,11711,23596,955,9265,710,0.6368037832465031,-0.17489388291795546,0.8036887181868522,-0.21859328560352706,1.1128785402030443,-0.09412052430901592,2
206,HoReCa,Lisbon,6373,780,950,878,288,285,-0.2508171616002277,-0.14784620329822087,-0.4112585573437755,-0.14105782931902686,-0.5681218183581834,-0.4553509207811653,0
207,Retail,Lisbon,2541,4737,6089,2946,5316,120,0.03931653051608318,-0.2289465448161253,0.023148151430315147,-0.3560255056172214,0.3374341673588874,-0.5994123402658551,1
208,HoReCa,Lisbon,1537,3748,5838,1859,3381,806,-0.035320276344702174,-0.2514928937553569,-0.12174651939146587,-0.38682960313280224,0.0993661329906957,-0.7978317747787167,0
209,Retail,Lisbon,5550,12729,16767,864,12420,797,0.6287061557789342,-0.12690607688885344,0.7807516033216433,-0.16776342743272754,1.091267202076086,0.009986998548039342,2
210,HoReCa,Lisbon,18567,1895,1393,1801,244,2100,-0.2474080202503047,0.10617569359258257,-0.2984211934513085,0.26438603715793685,-0.6723250657573943,0.3660570173177293,4
211,Retail,Lisbon,12119,28326,39694,4736,19410,2870,0.8134590296018909,0.32315211051202786,0.4825972791337716,0.2648276994777212,1.1532353989880142,0.3692337899697505,2
212,HoReCa,Lisbon,7291,1012,2062,1291,240,1775,-0.2303093265100137,-0.11449940928285887,-0.3817971574398349,-0.10602971176216901,-0.5796759948851284,-0.35505374665471656,0
213,HoReCa,Lisbon,3317,6602,6861,1329,3961,1215,0.05131552860870001,-0.2400963392589539,0.028266839487389176,-0.4069530932577929,0.4902053601356028,-0.7425799292589755,1
214,Retail,Lisbon,2362,6551,11364,913,5957,791,0.21014693402337484,-0.2690718793847613,0.3018172791715162,-0.4570284996591729,0.8383233378532864,-0.5298286645421155,1
215,HoReCa,Lisbon,2806,10765,15538,1374,5828,2388,0.3816848851152033,-0.20554207437417693,0.5637770712241391,-0.3665393497305284,1.1064190909578595,-0.16193210108404668,1
216,Retail,Lisbon,2532,16599,36486,179,13308,674,0.8561084992483579,0.0522282761330386,0.6823226381255029,0.13431704338982842,1.139023940881391,0.08457074232391971,2
217,HoReCa,Lisbon,18044,1475,2046,2532,130,1158,-0.26385809805066035,0.0966644185854679,-0.33987444202615874,0.2589104696457049,-0.7611033417644156,0.3229265974243895,4
218,Retail,Lisbon,18,7504,15205,1285,4797,6372,0.3394978092684617,-0.10882807819046077,0.455548400026565,-0.11542313405861253,0.7544789819835664,-0.023527539845811688,1
219,HoReCa,Lisbon,4155,367,1390,2306,86,130,-0.25347556855407044,-0.15148329375931271,-0.4088252220131951,-0.1416541214072338,-0.5687787150694911,-0.4771726389665562,0
220,HoReCa,Lisbon,14755,899,1382,1765,56,749,-0.276742503701406,0.015958414470288368,-0.3960614453080252,0.1292524783109774,-0.7545718019342873,0.032732446395004805,0
221,HoReCa,Lisbon,5396,7503,10646,91,4167,239,0.13497633118692007,-0.2437190437890959,0.17945869742049345,-0.4166085424586757,0.6946544564301751,-0.5369351169322315,1
222,HoReCa,Lisbon,5041,1115,2856,7496,256,375,-0.21916716088579624,-0.009502840222790479,-0.2595294414928271,0.0886913459225206,-0.4859959657148856,-0.09218928480720473,0
223,Retail,Lisbon,2790,2527,5265,5612,788,1360,-0.1488309234796532,-0.10717682624373663,-0.23836644143967856,-0.1026688547044478,-0.3317315239880592,-0.3224891905099113,0
224,HoReCa,Lisbon,7274,659,1499,784,70,659,-0.2520951206594768,-0.1324288042017963,-0.4134148462125057,-0.12003576570669297,-0.5923610281414088,-0.4125901257632005,0
225,HoReCa,Lisbon,12680,3243,4157,660,761,786,-0.1849013878566025,-0.07056030982307791,-0.31532341493376115,-0.04944383464138693,-0.5605334727136602,-0.17841157776212807,0
226,Retail,Lisbon,20782,5921,9212,1759,2568,1553,-0.01766416163395156,0.08915896704604448,0.026312579879099046,0.15858092995298426,0.13292734413431662,0.8571781391372222,4
227,HoReCa,Lisbon,4042,2204,1563,2286,263,689,-0.22409598690219729,-0.16009384982822278,-0.3888709945620231,-0.17749864315925806,-0.5354552008010549,-0.5179441841464484,0
228,HoReCa,Lisbon,1869,577,572,950,4762,203,-0.10826694391873223,-0.2350512714863665,-0.1875473219578186,-0.2809367591673478,-0.13055924098222374,-0.5950191424120794,0
229,HoReCa,Lisbon,8656,2746,2501,6845,694,980,-0.20936404605279293,0.025301654434155076,-0.2712975419765201,0.1262115563068169,-0.5514546450562792,0.07100006138115014,0
230,Retail,Lisbon,11072,5989,5615,8321,955,2137,-0.09528798953706176,0.11527784208406383,-0.05263029424140308,0.22245097841538927,-0.17683637187318274,0.4733125592431229,4
231,HoReCa,Lisbon,2344,10678,3828,1439,1566,490,0.0004315997442410209,-0.21642910247601188,-0.02773464112445331,-0.31577892624535475,0.20444983482959173,-0.5163374815235824,1
232,HoReCa,Lisbon,25962,1780,3838,638,284,834,-0.21724635198137132,0.20516503872184466,-0.1697426431881703,0.419913833906008,-0.484692160898714,0.5482666357857147,4
233,HoReCa,Lisbon,964,4984,3316,937,409,7,-0.1372071925425613,-0.24461544496295276,-0.26566468333300786,-0.32214336671528704,-0.21456853452728436,-0.6918409452999178,0
234,HoReCa,Lisbon,15603,2703,3833,4260,325,2563,-0.20226601695483853,0.10410553981973934,-0.24753433848759826,0.2396208200758695,-0.6453219304917313,0.4910920938924913,4
235,HoReCa,Lisbon,1838,6380,2824,1218,1216,295,-0.1047977799214131,-0.2350809256751516,-0.2197841229042632,-0.3286661864263628,-0.12927279600797595,-0.6864091903181624,0
236,HoReCa,Lisbon,8635,820,3047,2312,415,225,-0.24118348395274064,-0.09719148895924656,-0.4016818557092004,-0.07035311448754636,-0.6499483625951316,-0.3305803694247068,0
237,HoReCa,Lisbon,18692,3838,593,4634,28,1215,-0.2535214961550785,0.16468705383713994,-0.27968324696533825,0.35642073388027057,-0.7201730603772529,0.5185874330461436,4
238,HoReCa,Lisbon,7363,475,585,1112,72,216,-0.2682207184972377,-0.12321350190511834,-0.4239632649068008,-0.09599618829119476,-0.6168923602685795,-0.3924343569117408,0
239,HoReCa,Lisbon,47493,2567,3779,5243,828,2253,-0.07489993624000152,0.6917984917141017,0.28575716089535136,0.7247260329217594,-0.22763899089195586,1.03722931284182,3
240,HoReCa,Lisbon,22096,3575,7041,11422,343,2564,-0.0965565620969526,0.4139073234701743,0.11831277831945693,0.5631274838825195,-0.19764709288583893,0.8477095787685676,4
241,HoReCa,Lisbon,24929,1801,2475,2216,412,1047,-0.2407268040411956,0.2232847632888388,-0.20941675695844164,0.4534930908895601,-0.5898035570727481,0.6153098951874886,4
242,HoReCa,Lisbon,18226,659,2914,3752,586,578,-0.25980539497565264,0.1159914773805831,-0.32208380312903623,0.29073159427008405,-0.7459744003815221,0.3677147696041164,4
243,HoReCa,Lisbon,11210,3576,5119,561,1682,2398,-0.11391795702827512,-0.08591592468385319,-0.20226047870216712,-0.10490391868740508,-0.2845084877410687,-0.1624451654030725,0
244,HoReCa,Lisbon,6202,7775,10817,1183,3143,1970,0.1160498245306582,-0.18687209227894447,0.1552159436674898,-0.34569171037598656,0.8385841247557096,-0.4176666909765471,1
245,Retail,Lisbon,3062,6154,13916,230,8933,2784,0.3857211065086851,-0.21349561113975815,0.5547240543368981,-0.3343174832850529,0.9707709367600966,-0.1887147657624048,1
246,HoReCa,Lisbon,8885,2428,1777,1777,430,610,-0.23338442306079665,-0.10114801745682744,-0.39806614563472653,-0.08572401575893186,-0.6531311468261457,-0.3442111268029001,0
247,HoReCa,Lisbon,13569,346,489,2077,44,659,-0.29212930975384965,0.005872884301030714,-0.4156248975924337,0.11627520898098664,-0.7656861347274513,-0.02592722047587671,0
248,HoReCa,Lisbon,15671,5279,2406,559,562,572,-0.18796245932947747,-0.011793906755095014,-0.2780181716597748,0.05471675252047328,-0.5078678605800039,0.057873654093068175,0
249,HoReCa,Lisbon,8040,3795,2070,6340,918,291,-0.1996792072574272,-0.010505601861656238,-0.2759581816272662,0.06616679216806368,-0.5182810145462845,-0.038358261678485085,0
250,HoReCa,Lisbon,3191,1993,1799,1730,234,710,-0.21723979245403616,-0.18274045867299668,-0.38134606497239293,-0.21236965236679267,-0.4879973032344811,-0.5679022758598256,0
251,Retail,Lisbon,6134,23133,33586,6746,18594,5121,0.8300063944683369,0.26823747719131386,0.5198331683050438,0.2479707828109161,1.1379947083592497,0.34652144800895285,2
252,HoReCa,Lisbon,6623,1860,4740,7683,205,1693,-0.1820553439102341,0.029107134434793118,-0.20505854327691686,0.12854263416523407,-0.4194826384238016,0.0785504637310976,0
253,HoReCa,Lisbon,29526,7961,16966,432,363,1391,0.09650551028986752,0.25146618717834096,0.2675738247659641,0.33616748512069605,0.303670556284354,0.7772690762746222,4
254,HoReCa,Lisbon,10379,17972,4748,4686,1547,3265,0.16648378516561269,0.0651444728692445,0.3041446964083778,0.06877205850171868,0.4767447516241115,0.3569227233862336,1
255,HoReCa,Lisbon,31614,489,1495,3242,111,615,-0.2487631282975672,0.3828872751120292,-0.07754402837795046,0.6389873371305025,-0.5390075322532063,0.7302206284829814,4
256,HoReCa,Lisbon,11092,5008,5249,453,392,373,-0.14801309205872784,-0.10851954825063102,-0.2654336434964497,-0.1255509764484333,-0.3821959536749011,-0.29889597262883016,0
257,HoReCa,Lisbon,8475,1931,1883,5004,3593,987,-0.1516011088811459,-0.05272089605939239,-0.23480802141093124,-0.02282673695305092,-0.4021457427263104,-0.11800008056731953,0
258,HoReCa,Lisbon,56083,4563,2124,6422,730,3321,0.01592294214143085,0.7920464475253446,0.3775829111993851,0.6033152012679043,-0.16287045559414326,1.0778692468338578,3
259,HoReCa,Lisbon,53205,4959,7336,3012,967,818,0.008592113071722276,0.6899072611194252,0.3457109902922613,0.6348102604496021,-0.093527440795069,1.0035735458937045,3
260,HoReCa,Lisbon,9193,4885,2157,327,780,548,-0.17501645528973953,-0.13373546784703094,-0.3132597308191733,-0.15725808158483212,-0.4288243156662757,-0.4023399908508337,0
261,HoReCa,Lisbon,7858,1110,1094,6818,49,287,-0.259331896509405,0.02145130355765245,-0.3164571115187121,0.13895899411569165,-0.6155703943926605,-0.024079885697912785,0
262,HoReCa,Lisbon,23257,1372,1677,982,429,655,-0.2527973780663936,0.16061169656690275,-0.2515977612993461,0.36231280968627017,-0.5983790011843194,0.42043529453578615,4
263,HoReCa,Lisbon,2153,1115,6684,4324,2894,411,-0.09119585063146986,-0.18090200901926204,-0.17696451432544882,-0.2347867062545307,-0.12708378818833915,-0.5301142301345834,0
264,Retail,Lisbon,1073,9679,15445,61,5980,1265,0.3636232006422543,-0.2683733115033208,0.5323016278035859,-0.4363336224073184,1.0165863828838952,-0.3616829066480366,1
265,HoReCa,Lisbon,5909,23527,13699,10155,830,3636,0.3767623884430381,0.1890062286079222,0.4585752361317082,0.19049822353758208,0.6307447859594298,0.4034678491899798,2
266,Retail,Lisbon,572,9763,22182,2221,4882,2563,0.453646701409136,-0.17903350853715633,0.6284571456252737,-0.27323833811512804,1.032255484990612,-0.09417391606309876,2
267,HoReCa,Lisbon,20893,1222,2576,3975,737,3628,-0.20133067730894416,0.2257457677258057,-0.14260287781261452,0.4126081107217912,-0.4817348039365521,0.6669117174377442,4
268,Retail,Lisbon,11908,8053,19847,1069,6374,698,0.3808731816574877,-0.1046658958740112,0.5784450537863965,-0.2255168647322633,1.0294519731643257,0.15140303999570506,1
269,HoReCa,Lisbon,15218,258,1138,2516,333,204,-0.286191301644888,0.03549594803465345,-0.3919039058497988,0.16641640698709176,-0.7561135833037497,0.06445335715384279,0
270,HoReCa,Lisbon,4720,1032,975,5500,197,56,-0.2527421217887201,-0.06744491847335046,-0.3532410162812313,-0.000247681998949803,-0.5808961495440831,-0.2608567209564292,0
271,HoReCa,Lisbon,2083,5007,1563,1120,147,1550,-0.16106185054423908,-0.20118500042562676,-0.29186345514991996,-0.2593073452974361,-0.3029874184893329,-0.5831046167839667,0
272,HoReCa,Lisbon,514,8323,6869,529,93,1040,-0.020916954802579726,-0.2504867579959293,-0.07505103033487137,-0.3612560683776751,0.14454654241797926,-0.6306363917792028,1
273,HoReCa,Other,36817,3045,1493,4802,210,1824,-0.18181605963288466,0.5275787081911957,0.08797605088462826,0.7434248092950705,-0.3895391120647433,0.9510026125502622,3
274,HoReCa,Other,894,1703,1841,744,759,1153,-0.18456155213033704,-0.22923174292788304,-0.33144897703021725,-0.28289127420878296,-0.34732141148243995,-0.6526842234280255,0
275,HoReCa,Other,680,1610,223,862,96,379,-0.2235061343560142,-0.2189439205512569,-0.36498947102980106,-0.24151561398627835,-0.427625704415224,-0.6158215295516257,0
276,HoReCa,Other,27901,3749,6964,4479,603,2503,-0.1310688168545401,0.34447681803832786,0.002320041323092364,0.5687935392483446,-0.2781417781522895,1.0188084618607576,4
277,HoReCa,Other,9061,829,683,16919,621,139,-0.0861123610274769,0.34018875500777307,0.21012588820810615,0.401331630593652,-0.26296602278913456,0.35194919920138823,4
278,HoReCa,Other,11693,2317,2543,5845,274,1409,-0.2334911521118211,0.05967525239122087,-0.30876620043692793,0.182827130065514,-0.6946218480416084,0.20768777142722156,4
279,Retail,Other,17360,6200,9694,1293,3620,1721,0.0417507117330141,0.0030825465268449065,0.08769572443434621,-0.010576926365420472,0.5116506039509312,0.6241113802738126,1
280,HoReCa,Other,3366,2884,2431,977,167,1104,-0.1922332921875999,-0.1947558659383317,-0.3506086911199661,-0.2437261366928725,-0.4171475359102317,-0.5939857504811051,0
281,Retail,Other,12238,7108,6235,1093,2328,2079,-0.026758960517263168,-0.07469248958370746,-0.05739476711404811,-0.12375528535901473,0.14876709501423807,-0.0005987060623452585,0
282,HoReCa,Other,49063,3965,4252,5970,1041,1404,-0.05034227866152008,0.7108117529413718,0.31007578681446035,0.7090390097921301,-0.19098477493697089,1.0502408553035445,3
283,HoReCa,Other,25767,3613,2013,10303,314,1384,-0.17831066955599933,0.4459480493320308,0.04305287994316176,0.6381260066603721,-0.3919033206707436,0.8441473015641757,4
284,HoReCa,Other,68951,4411,12609,8692,751,2406,0.17062847798287428,0.8158332850370154,0.41581643774823895,0.4193427163988519,-0.006435035133444032,1.1186139335740115,3
285,HoReCa,Other,40254,640,3600,1042,436,18,-0.16235503681326902,0.4782728247750978,0.122540543058592,0.6534871681387454,-0.34215309625155826,0.7620946764219407,4
286,HoReCa,Other,7149,2247,1242,1619,1226,128,-0.21699720397392588,-0.14176398290435244,-0.379186828938899,-0.1509552023377802,-0.5422523264981254,-0.4601521917206643,0
287,HoReCa,Other,15354,2102,2828,8366,386,1027,-0.22220479818972894,0.19447408020090112,-0.18366779502095767,0.3831512828078985,-0.5443392089972953,0.4857570250253537,4
288,HoReCa,Other,16260,594,1296,848,445,258,-0.2697173589825,0.018137456492363143,-0.3677216908530889,0.13757464025499666,-0.6727206862239881,0.033842491860131094,0
289,HoReCa,Other,42786,286,471,1388,32,22,-0.17683380488192446,0.5333739087423081,0.15619673224980693,0.6652264783225915,-0.4018633823409287,0.7597791913283871,3
290,HoReCa,Other,2708,2160,2642,502,965,1522,-0.1677451911829055,-0.21373632661876085,-0.3143728111931617,-0.2766802141233509,-0.32726792130869786,-0.6267451102265867,0
291,HoReCa,Other,6022,3354,3261,2507,212,686,-0.19905243932422406,-0.13687575596888765,-0.3599843378584549,-0.15843029184675347,-0.5528072197386013,-0.4785700603728725,0
